Metros2,CapasCNN,Kernel,lookback,batchsize,updates,threshold,numfilters1,numfilters2,numfilters3,AvgTrainRNMSE,AvgTestRNMSE,AvgTestIncRNMSE,AvgTestIncTime
49,3,3,18,25,7,0,16,24,28,0.130508919,0.382625338,0.269883583,0.082790827
49,3,3,18,25,7,0,16,24,30,0.127694257,0.337745463,0.283244371,0.083059688
49,3,3,18,25,7,0.1,12,20,26,0.125696266,0.344588865,0.326947629,0.082228588
49,3,3,18,25,7,0.1,12,20,28,0.113134835,0.324678037,0.268847931,0.0810033
49,3,3,18,25,7,0.1,12,20,30,0.115148476,0.327673241,0.335058696,0.081952648
49,3,3,18,25,7,0.1,12,22,26,0.115101304,0.326253932,0.254086665,0.081521878
49,3,3,18,25,7,0.1,12,22,28,0.160901856,0.369763812,0.230575162,0.082117768
49,3,3,18,25,7,0.1,12,22,30,0.110892451,0.345430596,0.262048443,0.084957583
49,3,3,18,25,7,0.1,12,24,26,0.141863877,0.348989301,0.252104998,0.084935894
49,3,3,18,25,7,0.1,12,24,28,0.112610059,0.329419724,0.248569128,0.084374774
49,3,3,18,25,7,0.1,12,24,30,0.140286904,0.355090677,0.243663893,0.084947665
49,3,3,18,25,7,0.1,14,20,26,0.119355091,0.362220122,0.297812486,0.084643208
49,3,3,18,25,7,0.1,14,20,28,0.114459278,0.32909062,0.27159248,0.084333555
49,3,3,18,25,7,0.1,14,20,30,0.160723239,0.331032616,0.295105336,0.085330207
49,3,3,18,25,7,0.1,14,22,26,0.113317846,0.354635589,0.249517561,0.084528435
49,3,3,18,25,7,0.1,14,22,28,0.120913091,0.373165179,0.240042392,0.084122748
49,3,3,18,25,7,0.1,14,22,30,0.111016758,0.339395426,0.239315217,0.084705373
49,3,3,18,25,7,0.1,14,24,26,0.114944874,0.336130323,0.339684124,0.084251323
49,3,3,18,25,7,0.1,14,24,28,0.108423352,0.353061235,0.327367943,0.084583249
49,3,3,18,25,7,0.1,14,24,30,0.124798039,0.355112167,0.261294149,0.085285937
49,3,3,18,25,7,0.1,16,20,26,0.114678857,0.345174435,0.300489524,0.083358607
49,3,3,18,25,7,0.1,16,20,28,0.123013701,0.34445326,0.315411681,0.082826497
49,3,3,18,25,7,0.1,16,20,30,0.107821758,0.33246238,0.264326806,0.085697723
49,3,3,18,25,7,0.1,16,22,26,0.125767541,0.367142478,0.255516272,0.083325432
49,3,3,18,25,7,0.1,16,22,28,0.111543711,0.355874499,0.238069472,0.084154313
49,3,3,18,25,7,0.1,16,22,30,0.108371478,0.349143744,0.267060446,0.085469103
49,3,3,18,25,7,0.1,16,24,26,0.140571579,0.339945969,0.258913533,0.084482487
49,3,3,18,25,7,0.1,16,24,28,0.130508919,0.382625338,0.278058691,0.085458143
49,3,3,18,25,7,0.1,16,24,30,0.127694257,0.337745463,0.241840006,0.083580929
49,3,3,24,23,5,0,12,20,26,0.100590103,0.343043866,0.251464845,0.085744935
49,3,3,24,23,5,0,12,20,28,0.102742286,0.355654735,0.32371516,0.086128961
49,3,3,24,23,5,0,12,20,30,0.098593604,0.341110654,0.276795549,0.085713208
49,3,3,24,23,5,0,12,22,26,0.103372925,0.33339164,0.358474165,0.076677016
49,3,3,24,23,5,0,12,22,28,0.105807264,0.335332124,0.315520718,0.06988282
49,3,3,24,23,5,0,12,22,30,0.101956848,0.351340833,0.296962878,0.069601611
49,3,3,24,23,5,0,12,24,26,0.099912114,0.333357722,0.287103855,0.071811606
49,3,3,24,23,5,0,12,24,28,0.098925352,0.346464481,0.307106884,0.071735744
49,3,3,24,23,5,0,12,24,30,0.107849293,0.367097019,0.388650846,0.071341605
49,3,3,24,23,5,0,14,20,26,0.10169545,0.376782329,0.251656696,0.07680768
49,3,3,24,23,5,0,14,20,28,0.110984365,0.361921173,0.67335291,0.076167298
49,3,3,24,23,5,0,14,20,30,0.102690327,0.35492681,0.245155028,0.075753816
49,3,3,24,23,5,0,14,22,26,0.1014371,0.346647894,0.223632931,0.070258592
49,3,3,24,23,5,0,14,22,28,0.101084981,0.368992647,0.355939404,0.069307571
49,3,3,24,23,5,0,14,22,30,0.095035003,0.339030712,0.251362947,0.06914916
49,3,3,24,23,5,0,14,24,26,0.100194891,0.356508019,0.225591049,0.068981588
49,3,3,24,23,5,0,14,24,28,0.101337128,0.355267649,0.257921123,0.071176517
49,3,3,24,23,5,0,14,24,30,0.09661831,0.370119443,0.300733749,0.069877378
49,3,3,24,23,5,0,16,20,26,0.106123821,0.341286688,0.271391684,0.07010908
49,3,3,24,23,5,0,16,20,28,0.120486381,0.366716499,0.327243885,0.070813019
49,3,3,24,23,5,0,16,20,30,0.104853077,0.355495609,0.28937343,0.070691324
49,3,3,24,23,5,0,16,22,26,0.128407956,0.347883799,0.215108895,0.072143809
49,3,3,24,23,5,0,16,22,28,0.131073418,0.364999809,0.266865546,0.071960264
49,3,3,24,23,5,0,16,22,30,0.105615024,0.354947901,0.230752611,0.071242307
49,3,3,24,23,5,0,16,24,26,0.109352145,0.37123175,0.421491517,0.070012318
49,3,3,24,23,5,0,16,24,28,0.113870735,0.369064451,0.281165615,0.070822615
49,3,3,24,23,5,0,16,24,30,0.10263957,0.342424463,0.304293156,0.070484553
49,3,3,24,23,5,0.1,12,20,26,0.100590103,0.343043866,0.229681952,0.073267641
49,3,3,24,23,5,0.1,12,20,28,0.102742286,0.355654735,0.235377307,0.077828606
49,3,3,24,23,5,0.1,12,20,30,0.098593604,0.341110654,0.318628319,0.078706789
49,3,3,24,23,5,0.1,12,22,26,0.103372925,0.33339164,0.291236472,0.07817125
49,3,3,24,23,5,0.1,12,22,28,0.105807264,0.335332124,0.251276092,0.078871438
49,3,3,24,23,5,0.1,12,22,30,0.101956848,0.351340833,0.256180377,0.076150542
49,3,3,24,23,5,0.1,12,24,26,0.099912114,0.333357722,0.246419763,0.073663535
49,3,3,24,23,5,0.1,12,24,28,0.098925352,0.346464481,0.396065216,0.070906816
49,3,3,24,23,5,0.1,12,24,30,0.107849293,0.367097019,0.247682994,0.07257237
49,3,3,24,23,5,0.1,14,20,26,0.10169545,0.376782329,0.229380828,0.070862108
49,3,3,24,23,5,0.1,14,20,28,0.110984365,0.361921173,0.268025044,0.073209119
49,3,3,24,23,5,0.1,14,20,30,0.102690327,0.35492681,0.261800092,0.070950216
49,3,3,24,23,5,0.1,14,22,26,0.1014371,0.346647894,0.284955839,0.071475337
49,3,3,24,23,5,0.1,14,22,28,0.101084981,0.368992647,0.302926093,0.07183957
49,3,3,24,23,5,0.1,14,22,30,0.095035003,0.339030712,0.38348607,0.070428329
49,3,3,24,23,5,0.1,14,24,26,0.100194891,0.356508019,0.32730873,0.073506141
49,3,3,24,23,5,0.1,14,24,28,0.101337128,0.355267649,0.291921732,0.072438702
49,3,3,24,23,5,0.1,14,24,30,0.09661831,0.370119443,0.436160121,0.072592701
49,3,3,24,23,5,0.1,16,20,26,0.106123821,0.341286688,0.455112958,0.072148788
49,3,3,24,23,5,0.1,16,20,28,0.120486381,0.366716499,0.241145101,0.074621502
49,3,3,24,23,5,0.1,16,20,30,0.104853077,0.355495609,0.316245492,0.070069397
49,3,3,24,23,5,0.1,16,22,26,0.128407956,0.347883799,0.328069439,0.071937478
49,3,3,24,23,5,0.1,16,22,28,0.131073418,0.364999809,0.251369355,0.070858253
49,3,3,24,23,5,0.1,16,22,30,0.105615024,0.354947901,0.222114315,0.074039992
49,3,3,24,23,5,0.1,16,24,26,0.109352145,0.37123175,0.365521996,0.072760147
49,3,3,24,23,5,0.1,16,24,28,0.113870735,0.369064451,0.267650893,0.071873812
49,3,3,24,23,5,0.1,16,24,30,0.10263957,0.342424463,0.281937127,0.072576906
49,3,3,24,23,6,0,12,20,26,0.100590103,0.343043866,0.403860558,0.083490845
49,3,3,24,23,6,0,12,20,28,0.102742286,0.355654735,0.223879845,0.082965958
49,3,3,24,23,6,0,12,20,30,0.098593604,0.341110654,0.287818703,0.082011864
49,3,3,24,23,6,0,12,22,26,0.103372925,0.33339164,0.280037833,0.081822068
49,3,3,24,23,6,0,12,22,28,0.105807264,0.335332124,0.267990169,0.08365061
49,3,3,24,23,6,0,12,22,30,0.101956848,0.351340833,0.299583348,0.082616018
49,3,3,24,23,6,0,12,24,26,0.099912114,0.333357722,0.282451678,0.083469906
49,3,3,24,23,6,0,12,24,28,0.098925352,0.346464481,0.271410213,0.08363861
49,3,3,24,23,6,0,12,24,30,0.107849293,0.367097019,0.375342567,0.094533959
49,3,3,24,23,6,0,14,20,26,0.10169545,0.376782329,0.274288367,0.101263483
49,3,3,24,23,6,0,14,20,28,0.110984365,0.361921173,0.264996749,0.106861749
49,3,3,24,23,6,0,14,20,30,0.102690327,0.35492681,0.221249671,0.105757877
49,3,3,24,23,6,0,14,22,26,0.1014371,0.346647894,0.240167954,0.104055102
49,3,3,24,23,6,0,14,22,28,0.101084981,0.368992647,0.249813186,0.105421467
49,3,3,24,23,6,0,14,22,30,0.095035003,0.339030712,0.276394354,0.104254299
49,3,3,24,23,6,0,14,24,26,0.100194891,0.356508019,0.312115406,0.102974392
49,3,3,24,23,6,0,14,24,28,0.101337128,0.355267649,0.238343761,0.10531634
49,3,3,24,23,6,0,14,24,30,0.09661831,0.370119443,0.243235708,0.107940557
49,3,3,24,23,6,0,16,20,26,0.106123821,0.341286688,0.296619691,0.105917677
49,3,3,24,23,6,0,16,20,28,0.120486381,0.366716499,0.295995826,0.104225886
49,3,3,24,23,6,0,16,20,30,0.104853077,0.355495609,0.300898265,0.10516977
49,3,3,24,23,6,0,16,22,26,0.128407956,0.347883799,0.25239626,0.104137517
49,3,3,24,23,6,0,16,22,28,0.131073418,0.364999809,0.263584345,0.101258399
49,3,3,24,23,6,0,16,22,30,0.105615024,0.354947901,0.430044856,0.09543516
49,3,3,24,23,6,0,16,24,26,0.109352145,0.37123175,0.250100221,0.094540532
49,3,3,24,23,6,0,16,24,28,0.113870735,0.369064451,0.372140648,0.091414336
49,3,3,24,23,6,0,16,24,30,0.10263957,0.342424463,0.253212747,0.09176164
49,3,3,24,23,6,0.1,12,20,26,0.100590103,0.343043866,0.267722704,0.091299462
49,3,3,24,23,6,0.1,12,20,28,0.102742286,0.355654735,0.220458226,0.091153607
49,3,3,24,23,6,0.1,12,20,30,0.098593604,0.341110654,0.281129566,0.090758169
49,3,3,24,23,6,0.1,12,22,26,0.103372925,0.33339164,0.295602925,0.091415915
49,3,3,24,23,6,0.1,12,22,28,0.105807264,0.335332124,0.349420539,0.092221968
49,3,3,24,23,6,0.1,12,22,30,0.101956848,0.351340833,0.336454571,0.090641177
49,3,3,24,23,6,0.1,12,24,26,0.099912114,0.333357722,0.368272776,0.090739853
49,3,3,24,23,6,0.1,12,24,28,0.098925352,0.346464481,0.231639406,0.091713073
49,3,3,24,23,6,0.1,12,24,30,0.107849293,0.367097019,0.254716542,0.093894437
49,3,3,24,23,6,0.1,14,20,26,0.10169545,0.376782329,0.228165922,0.093355433
49,3,3,24,23,6,0.1,14,20,28,0.110984365,0.361921173,0.263929007,0.091862566
49,3,3,24,23,6,0.1,14,20,30,0.102690327,0.35492681,0.298696993,0.091008361
49,3,3,24,23,6,0.1,14,22,26,0.1014371,0.346647894,0.230443113,0.091443038
49,3,3,24,23,6,0.1,14,22,28,0.101084981,0.368992647,0.292065036,0.092396896
49,3,3,24,23,6,0.1,14,22,30,0.095035003,0.339030712,0.355361707,0.092568129
49,3,3,24,23,6,0.1,14,24,26,0.100194891,0.356508019,0.223044071,0.092651703
49,3,3,24,23,6,0.1,14,24,28,0.101337128,0.355267649,0.23287028,0.093245713
49,3,3,24,23,6,0.1,14,24,30,0.09661831,0.370119443,0.429961246,0.092091693
49,3,3,24,23,6,0.1,16,20,26,0.106123821,0.341286688,0.29849644,0.091173278
49,3,3,24,23,6,0.1,16,20,28,0.120486381,0.366716499,0.267020538,0.09142125
49,3,3,24,23,6,0.1,16,20,30,0.104853077,0.355495609,0.312365908,0.091507494
49,3,3,24,23,6,0.1,16,22,26,0.128407956,0.347883799,0.304285593,0.091265336
49,3,3,24,23,6,0.1,16,22,28,0.131073418,0.364999809,0.292922917,0.092660842
49,3,3,24,23,6,0.1,16,22,30,0.105615024,0.354947901,0.310978167,0.092585795
49,3,3,24,23,6,0.1,16,24,26,0.109352145,0.37123175,0.381050555,0.093058662
49,3,3,24,23,6,0.1,16,24,28,0.113870735,0.369064451,0.292523399,0.091432726
49,3,3,24,23,6,0.1,16,24,30,0.10263957,0.342424463,0.412577297,0.092993742
49,3,3,24,23,7,0,12,20,26,0.100590103,0.343043866,0.25421537,0.105215288
49,3,3,24,23,7,0,12,20,28,0.102742286,0.355654735,0.333723901,0.096856814
49,3,3,24,23,7,0,12,20,30,0.098593604,0.341110654,0.231606908,0.097383399
49,3,3,24,23,7,0,12,22,26,0.103372925,0.33339164,0.320729194,0.091798418
49,3,3,24,23,7,0,12,22,28,0.105807264,0.335332124,0.329098734,0.091616447
49,3,3,24,23,7,0,12,22,30,0.101956848,0.351340833,0.310847909,0.09218089
49,3,3,24,23,7,0,12,24,26,0.099912114,0.333357722,0.26331003,0.091910563
49,3,3,24,23,7,0,12,24,28,0.098925352,0.346464481,0.290433511,0.092223917
49,3,3,24,23,7,0,12,24,30,0.107849293,0.367097019,0.304878325,0.091678719
49,3,3,24,23,7,0,14,22,26,0.1014371,0.346647894,0.331293302,0.092785654
49,3,3,24,23,7,0,14,22,28,0.101084981,0.368992647,0.226002946,0.092679934
49,3,3,24,23,7,0,14,22,30,0.095035003,0.339030712,0.333299201,0.092700411
49,3,3,24,23,7,0,14,24,26,0.100194891,0.356508019,0.261045117,0.095119553
49,3,3,24,23,7,0,14,24,28,0.101337128,0.355267649,0.263687609,0.094242154
49,3,3,24,23,7,0,14,24,30,0.09661831,0.370119443,0.242900695,0.094173914
49,3,3,24,23,7,0,16,20,26,0.106123821,0.341286688,0.287365958,0.092906112
49,3,3,24,23,7,0,16,20,28,0.120486381,0.366716499,0.343423863,0.091973583
49,3,3,24,23,7,0,16,20,30,0.104853077,0.355495609,0.285322114,0.092082914
49,3,3,24,23,7,0,16,22,26,0.128407956,0.347883799,0.354357926,0.092381544
49,3,3,24,23,7,0,16,22,28,0.131073418,0.364999809,0.282487464,0.092535859
49,3,3,24,23,7,0,16,22,30,0.105615024,0.354947901,0.233696969,0.093538251
49,3,3,24,23,7,0,16,24,26,0.109352145,0.37123175,0.264068117,0.094804811
49,3,3,24,23,7,0,16,24,28,0.113870735,0.369064451,0.334793929,0.094429687
49,3,3,24,23,7,0,16,24,30,0.10263957,0.342424463,0.257243047,0.092955802
49,3,3,24,23,7,0.1,12,22,26,0.103372925,0.33339164,0.277752645,0.092065759
49,3,3,24,23,7,0.1,12,22,28,0.105807264,0.335332124,0.270352683,0.092368469
49,3,3,24,23,7,0.1,12,22,30,0.101956848,0.351340833,0.220288346,0.092872883
49,3,3,24,23,7,0.1,12,24,26,0.099912114,0.333357722,0.271133474,0.09385676
49,3,3,24,23,7,0.1,12,24,28,0.098925352,0.346464481,0.327685948,0.093032011
49,3,3,24,23,7,0.1,12,24,30,0.107849293,0.367097019,0.24115494,0.092626171
49,3,3,24,23,7,0.1,14,22,26,0.1014371,0.346647894,0.272244975,0.095728535
49,3,3,24,23,7,0.1,14,22,28,0.101084981,0.368992647,0.280508394,0.094016523
49,3,3,24,23,7,0.1,14,22,30,0.095035003,0.339030712,0.253962687,0.09375697
49,3,3,24,23,7,0.1,14,24,26,0.100194891,0.356508019,0.237435559,0.094114753
49,3,3,24,23,7,0.1,14,24,28,0.101337128,0.355267649,0.275330755,0.095083446
49,3,3,24,23,7,0.1,14,24,30,0.09661831,0.370119443,0.254903644,0.095026048
49,3,3,24,23,7,0.1,16,20,26,0.106123821,0.341286688,0.3013935,0.093207102
49,3,3,24,23,7,0.1,16,20,28,0.120486381,0.366716499,0.255400491,0.09514362
49,3,3,24,23,7,0.1,16,20,30,0.104853077,0.355495609,0.254668849,0.093224977
49,3,3,24,23,7,0.1,16,22,26,0.128407956,0.347883799,0.236958323,0.094528204
49,3,3,24,23,7,0.1,16,22,28,0.131073418,0.364999809,0.334039946,0.104003257
49,3,3,24,23,7,0.1,16,22,30,0.105615024,0.354947901,0.262697943,0.112200427
49,3,3,24,23,7,0.1,16,24,26,0.109352145,0.37123175,0.232150101,0.109151791
49,3,3,24,23,7,0.1,16,24,28,0.113870735,0.369064451,0.263631529,0.097461262
49,3,3,24,23,7,0.1,16,24,30,0.10263957,0.342424463,0.320705379,0.092681841
49,3,3,24,25,5,0,12,20,26,0.105027064,0.34616071,0.336419158,0.067309577
49,3,3,24,25,5,0,12,20,28,0.14866934,0.335560466,0.423736118,0.070146253
49,3,3,24,25,5,0,12,20,30,0.101245359,0.35008093,0.324637325,0.068261201
49,3,3,24,25,5,0,12,22,26,0.134110312,0.320237121,0.245719601,0.068310197
49,3,3,24,25,5,0,12,22,28,0.10746932,0.341154329,0.271084866,0.067929697
49,3,3,24,25,5,0,12,22,30,0.100617938,0.344241498,0.237506681,0.068047223
49,3,3,24,25,5,0,12,24,26,0.107788083,0.344701365,0.313214901,0.068570743
49,3,3,24,25,5,0,12,24,28,0.104247754,0.347896659,0.303325365,0.068003529
49,3,3,24,25,5,0,12,24,30,0.101274413,0.35850603,0.233297172,0.068562195
49,3,3,24,25,5,0,14,20,26,0.11422827,0.356090102,0.315257616,0.068902329
49,3,3,24,25,5,0,14,20,28,0.106873451,0.349140759,0.239470675,0.07055953
49,3,3,24,25,5,0,14,20,30,0.180554325,0.349064045,0.280942248,0.069166535
49,3,3,24,25,5,0,14,22,26,0.102954782,0.366882497,0.27286437,0.070701915
49,3,3,24,25,5,0,14,22,28,0.104053979,0.346069986,0.348285779,0.070300335
49,3,3,24,25,5,0,14,22,30,0.110568841,0.336440235,0.296740087,0.070107172
49,3,3,24,25,5,0,14,24,26,0.150077723,0.33545869,0.316316854,0.069554586
49,3,3,24,25,5,0,14,24,28,0.09784725,0.379906785,0.315404815,0.07199725
49,3,3,24,25,5,0,14,24,30,0.125287735,0.369695489,0.225389807,0.071360595
49,3,3,24,25,5,0,16,20,26,0.120269787,0.339702076,0.430983045,0.071290103
49,3,3,24,25,5,0,16,20,28,0.102773685,0.340345583,0.367566496,0.071092813
49,3,3,24,25,5,0,16,20,30,0.112124725,0.359124864,0.231522219,0.071137744
49,3,3,24,25,5,0,16,22,26,0.144678231,0.348636099,0.237866865,0.070992529
49,3,3,24,25,5,0,16,22,28,0.164757777,0.409179452,0.239845695,0.07292802
49,3,3,24,25,5,0,16,22,30,0.099028398,0.374369107,0.226858876,0.07216058
49,3,3,24,25,5,0,16,24,26,0.117135393,0.351538319,0.585093093,0.071106169
49,3,3,24,25,5,0,16,24,28,0.099158635,0.348072078,0.348836227,0.071436341
49,3,3,24,25,5,0,16,24,30,0.115875157,0.348807443,0.304232358,0.071419451
49,3,3,24,25,5,0.1,12,20,26,0.105027064,0.34616071,0.211732528,0.073413721
49,3,3,24,25,5,0.1,12,20,28,0.14866934,0.335560466,0.339701719,0.071016073
49,3,3,24,25,5,0.1,12,20,30,0.101245359,0.35008093,0.267637928,0.071348615
49,3,3,24,25,5,0.1,12,22,26,0.134110312,0.320237121,0.293435968,0.071561728
49,3,3,24,25,5,0.1,12,22,28,0.10746932,0.341154329,0.241056514,0.071287692
49,3,3,24,25,5,0.1,12,22,30,0.100617938,0.344241498,0.303952375,0.071515819
49,3,3,24,25,5,0.1,12,24,26,0.107788083,0.344701365,0.252065588,0.071174143
49,3,3,24,25,5,0.1,12,24,28,0.104247754,0.347896659,0.331559885,0.071210665
49,3,3,24,25,5,0.1,12,24,30,0.101274413,0.35850603,0.246556393,0.071356
49,3,3,24,25,5,0.1,14,20,26,0.11422827,0.356090102,0.239007049,0.072302811
49,3,3,24,25,5,0.1,14,20,28,0.106873451,0.349140759,0.237632706,0.072149057
49,3,3,24,25,5,0.1,14,20,30,0.180554325,0.349064045,0.235223582,0.071972149
49,3,3,24,25,5,0.1,14,22,26,0.102954782,0.366882497,0.239984954,0.072086593
49,3,3,24,25,5,0.1,14,22,28,0.104053979,0.346069986,0.259907632,0.072007615
49,3,3,24,25,5,0.1,14,22,30,0.110568841,0.336440235,0.289084112,0.072440108
49,3,3,24,25,5,0.1,14,24,26,0.150077723,0.33545869,0.291777331,0.071782747
49,3,3,24,25,5,0.1,14,24,28,0.09784725,0.379906785,0.316655479,0.071608727
49,3,3,24,25,5,0.1,14,24,30,0.125287735,0.369695489,0.252755344,0.071327219
49,3,3,24,25,5,0.1,16,20,26,0.120269787,0.339702076,0.310758407,0.071560196
49,3,3,24,25,5,0.1,16,20,28,0.102773685,0.340345583,0.300661483,0.071695674
49,3,3,24,25,5,0.1,16,20,30,0.112124725,0.359124864,0.443515659,0.072069582
49,3,3,24,25,5,0.1,16,22,26,0.144678231,0.348636099,0.229564268,0.07232854
49,3,3,24,25,5,0.1,16,22,28,0.164757777,0.409179452,0.262600804,0.071786172
49,3,3,24,25,5,0.1,16,22,30,0.099028398,0.374369107,0.233270074,0.072958476
49,3,3,24,25,5,0.1,16,24,26,0.117135393,0.351538319,0.343249403,0.072992738
49,3,3,24,25,5,0.1,16,24,28,0.099158635,0.348072078,0.323000165,0.071459978
49,3,3,24,25,5,0.1,16,24,30,0.115875157,0.348807443,0.241157413,0.070616318
49,3,3,24,25,6,0,12,20,26,0.105027064,0.34616071,0.223038755,0.084023301
49,3,3,24,25,6,0,12,20,28,0.14866934,0.335560466,0.265057185,0.084252566
49,3,3,24,25,6,0,12,20,30,0.101245359,0.35008093,0.298950396,0.081271444
49,3,3,24,25,6,0,12,22,26,0.134110312,0.320237121,0.450660742,0.082030988
49,3,3,24,25,6,0,12,22,28,0.10746932,0.341154329,0.272545171,0.082203502
49,3,3,24,25,6,0,12,22,30,0.100617938,0.344241498,0.325965546,0.082494846
49,3,3,24,25,6,0,12,24,26,0.107788083,0.344701365,0.323711257,0.083265523
49,3,3,24,25,6,0,12,24,28,0.104247754,0.347896659,0.338450128,0.082987734
49,3,3,24,25,6,0,12,24,30,0.101274413,0.35850603,0.266606407,0.082160705
49,3,3,24,25,6,0,14,20,26,0.11422827,0.356090102,0.279986624,0.083542452
49,3,3,24,25,6,0,14,20,28,0.106873451,0.349140759,0.290498372,0.084272687
49,3,3,24,25,6,0,14,20,30,0.180554325,0.349064045,0.334885627,0.083984949
49,3,3,24,25,6,0,14,22,26,0.102954782,0.366882497,0.268469821,0.084105294
49,3,3,24,25,6,0,14,22,28,0.104053979,0.346069986,0.238628475,0.082831075
49,3,3,24,25,6,0,14,22,30,0.110568841,0.336440235,0.262632488,0.082577941
49,3,3,24,25,6,0,14,24,26,0.150077723,0.33545869,0.226208335,0.083032117
49,3,3,24,25,6,0,14,24,28,0.09784725,0.379906785,0.249889978,0.083521261
49,3,3,24,25,6,0,14,24,30,0.125287735,0.369695489,0.364847094,0.083134741
49,3,3,24,25,6,0,16,20,26,0.120269787,0.339702076,0.257896694,0.082610762
49,3,3,24,25,6,0,16,20,28,0.102773685,0.340345583,0.327024225,0.083362749
49,3,3,24,25,6,0,16,20,30,0.112124725,0.359124864,0.686838976,0.083785046
49,3,3,24,25,6,0,16,22,26,0.144678231,0.348636099,0.250090776,0.082171372
49,3,3,24,25,6,0,16,22,28,0.164757777,0.409179452,0.430973824,0.082890008
49,3,3,24,25,6,0,16,22,30,0.099028398,0.374369107,0.298730705,0.083294487
49,3,3,24,25,6,0,16,24,26,0.117135393,0.351538319,0.292532183,0.083220915
49,3,3,24,25,6,0,16,24,28,0.099158635,0.348072078,0.262986269,0.083333397
49,3,3,24,25,6,0,16,24,30,0.115875157,0.348807443,0.345887388,0.083243278
49,3,3,24,25,6,0.1,12,20,26,0.105027064,0.34616071,0.296164624,0.082428119
49,3,3,24,25,6,0.1,12,20,28,0.14866934,0.335560466,0.353601232,0.082216203
49,3,3,24,25,6,0.1,12,20,30,0.101245359,0.35008093,0.283135563,0.082563135
49,3,3,24,25,6,0.1,12,22,26,0.134110312,0.320237121,0.289218374,0.081865351
49,3,3,24,25,6,0.1,12,22,28,0.10746932,0.341154329,0.35550746,0.082189534
49,3,3,24,25,6,0.1,12,22,30,0.100617938,0.344241498,0.238643481,0.081444183
49,3,3,24,25,6,0.1,12,24,26,0.107788083,0.344701365,0.433525459,0.082857659
49,3,3,24,25,6,0.1,12,24,28,0.104247754,0.347896659,0.274348346,0.082715592
49,3,3,24,25,6,0.1,12,24,30,0.101274413,0.35850603,0.719520419,0.082724104
49,3,3,24,25,6,0.1,14,20,26,0.11422827,0.356090102,0.289379089,0.08320918
49,3,3,24,25,6,0.1,14,20,28,0.106873451,0.349140759,0.278142348,0.084380316
49,3,3,24,25,6,0.1,14,20,30,0.180554325,0.349064045,0.271991535,0.085137303
49,3,3,24,25,6,0.1,14,22,26,0.102954782,0.366882497,0.302550963,0.092770339
49,3,3,24,25,6,0.1,14,22,28,0.104053979,0.346069986,0.301482869,0.092288327
49,3,3,24,25,6,0.1,14,22,30,0.110568841,0.336440235,0.278029344,0.093342254
49,3,3,24,25,6,0.1,14,24,26,0.150077723,0.33545869,0.238694266,0.092100413
49,3,3,24,25,6,0.1,14,24,28,0.09784725,0.379906785,0.248874586,0.092404689
49,3,3,24,25,6,0.1,14,24,30,0.125287735,0.369695489,0.268074989,0.091588509
49,3,3,24,25,6,0.1,16,20,26,0.120269787,0.339702076,0.222832725,0.091159541
49,3,3,24,25,6,0.1,16,20,28,0.102773685,0.340345583,0.231403122,0.091060553
49,3,3,24,25,6,0.1,16,20,30,0.112124725,0.359124864,0.235361554,0.090899326
49,3,3,24,25,6,0.1,16,22,26,0.144678231,0.348636099,0.255060764,0.091567825
49,3,3,24,25,6,0.1,16,22,28,0.164757777,0.409179452,0.330841001,0.089637433
49,3,3,24,25,6,0.1,16,22,30,0.099028398,0.374369107,0.303706404,0.090347716
49,3,3,24,25,6,0.1,16,24,26,0.117135393,0.351538319,0.257934733,0.090509812
49,3,3,24,25,6,0.1,16,24,28,0.099158635,0.348072078,0.245537259,0.090197909
49,3,3,24,25,6,0.1,16,24,30,0.115875157,0.348807443,0.366279968,0.089805311
49,3,3,24,25,7,0,12,20,26,0.105027064,0.34616071,0.241736309,0.103366219
49,3,3,24,25,7,0,12,20,28,0.14866934,0.335560466,0.245908599,0.103100684
49,3,3,24,25,7,0,12,20,30,0.101245359,0.35008093,0.301044563,0.106546089
49,3,3,24,25,7,0,12,22,26,0.134110312,0.320237121,0.290225275,0.107005488
49,3,3,24,25,7,0,12,22,28,0.10746932,0.341154329,0.229347283,0.10696035
